,Unnamed: 0,Tar,Item,Condition,Completion,Part,Cloze,Cloze_Balanced,Association_Noun,Association_Verb,Association_MainVerb,article,target,context,semantic_association,implementation,model
477,478,Bild,120,B,in seinem Atelier.,2,0.58,1,1.5,1.7,7.0,das,Bild,"Fröhlich malte der Künstler, der den Nachtisch zubereitet hatte, das",0.5084250569343567,CWE,dewiki_20180420_100d
478,479,Bild,120,C,in seinem Atelier.,2,0.0,1,6.6,2.3,2.2,das,Bild,"Fröhlich bewohnte der Künstler, der die Leinwand aufgespannt hatte, das",0.6424256563186646,CWE,dewiki_20180420_100d
479,480,Bild,120,D,in seinem Atelier.,2,0.0,1,1.5,1.7,2.2,das,Bild,"Fröhlich bewohnte der Künstler, der den Nachtisch zubereitet hatte, das",0.4568624496459961,CWE,dewiki_20180420_100d
0,1,Axt,1,A,und hackte die Holzscheite.,0,0.75,1,6.9,3.1,6.0,die,Axt,"Gestern schärfte der Holzfäller, bevor er das Holz stapelte, die",0.4671400785446167,CWE,dewiki_20180420_300d
1,2,Axt,1,B,und hackte die Holzscheite.,0,0.67,1,3.1,1.2,6.0,die,Axt,"Gestern schärfte der Holzfäller, bevor er den Film schaute, die",0.4182802140712738,CWE,dewiki_20180420_300d
2,3,Axt,1,C,und hackte die Holzscheite.,0,0.0,1,6.9,3.1,1.4,die,Axt,"Gestern aß der Holzfäller, bevor er das Holz stapelte, die",0.4718277156352997,CWE,dewiki_20180420_300d
3,4,Axt,1,D,und hackte die Holzscheite.,0,0.0,1,3.1,1.2,1.4,die,Axt,"Gestern aß der Holzfäller, bevor er den Film schaute, die",0.42636075615882874,CWE,dewiki_20180420_300d
4,5,Messer,2,A,und rasiert den Kunden.,0,0.67,1,5.0,5.1,6.4,das,Messer,"Nachdenklich schärft der Barbier, nachdem er den Rasierschaum aufgetragen hat, das",0.532321572303772,CWE,dewiki_20180420_300d
5,6,Messer,2,B,und rasiert den Kunden.,0,0.75,1,1.2,1.4,6.4,das,Messer,"Nachdenklich schärft der Barbier, nachdem er die Topfpflanze gegossen hat, das",0.4749305546283722,CWE,dewiki_20180420_300d
6,7,Messer,2,C,und rasiert den Kunden.,0,0.0,1,5.0,5.1,1.4,das,Messer,"Nachdenklich trinkt der Barbier, nachdem er den Rasierschaum aufgetragen hat, das",0.4857652485370636,CWE,dewiki_20180420_300d
7,8,Messer,2,D,und rasiert den Kunden.,0,0.0,1,1.2,1.4,1.4,das,Messer,"Nachdenklich trinkt der Barbier, nachdem er die Topfpflanze gegossen hat, das",0.4416692554950714,CWE,dewiki_20180420_300d
8,9,Kaffee,3,A,und gießt die Milch dazu.,0,0.58,0,5.8,2.3,5.8,den,Kaffee,"Sogleich süßt der Kellner, nachdem er die Bestellung aufgenommen hat, den",0.43111276626586914,CWE,dewiki_20180420_300d
9,10,Kaffee,3,B,und gießt die Milch dazu.,0,0.25,0,3.5,3.5,5.8,den,Kaffee,"Sogleich süßt der Kellner, nachdem er das Radio angemacht hat, den",0.5664286613464355,CWE,dewiki_20180420_300d
10,11,Kaffee,3,C,und gießt die Milch dazu.,0,0.0,0,5.8,2.3,3.0,den,Kaffee,"Sogleich putzt der Kellner, nachdem er die Bestellung aufgenommen hat, den",0.41275128722190857,CWE,dewiki_20180420_300d
11,12,Kaffee,3,D,und gießt die Milch dazu.,0,0.0,0,3.5,3.5,3.0,den,Kaffee,"Sogleich putzt der Kellner, nachdem er das Radio angemacht hat, den",0.5359059572219849,CWE,dewiki_20180420_300d
12,13,Ofen,4,A,auf 180 Grad.,0,1.0,0,6.0,2.7,6.6,den,Ofen,"Vorsichtig erhitzt der Bäckerlehrling, nachdem er die Brötchen geformt hat, den",0.5239356160163879,CWE,dewiki_20180420_300d
13,14,Ofen,4,B,auf 180 Grad.,0,0.75,0,2.4,1.3,6.6,den,Ofen,"Vorsichtig erhitzt der Bäckerlehrling, nachdem er die Fenster gekippt hat, den",0.5113779306411743,CWE,dewiki_20180420_300d
14,15,Ofen,4,C,auf 180 Grad.,0,0.0,0,6.0,2.7,1.3,den,Ofen,"Vorsichtig schlürft der Bäckerlehrling, nachdem er die Brötchen geformt hat, den",0.46612682938575745,CWE,dewiki_20180420_300d
15,16,Ofen,4,D,auf 180 Grad.,0,0.08,0,2.4,1.3,1.3,den,Ofen,"Vorsichtig schlürft der Bäckerlehrling, nachdem er die Fenster gekippt hat, den",0.4519742429256439,CWE,dewiki_20180420_300d
16,17,Weinflasche,5,A,für die Weinprobe.,0,1.0,1,5.9,1.7,6.8,die,Weinflasche,"Zufrieden entkorkt der Winzer, der die Reben geschnitten hat, die",0.45257219672203064,CWE,dewiki_20180420_300d
17,18,Weinflasche,5,B,für die Weinprobe.,0,1.0,1,2.0,2.7,6.8,die,Weinflasche,"Zufrieden entkorkt der Winzer, der die Lohnabrechnungen beendet hat, die",0.40634992718696594,CWE,dewiki_20180420_300d
18,19,Weinflasche,5,C,für die Weinprobe.,0,0.08,1,5.9,1.7,1.0,die,Weinflasche,"Zufrieden glättet der Winzer, der die Reben geschnitten hat, die",0.4355230927467346,CWE,dewiki_20180420_300d
19,20,Weinflasche,5,D,für die Weinprobe.,0,0.0,1,2.0,2.7,1.0,die,Weinflasche,"Zufrieden glättet der Winzer, der die Lohnabrechnungen beendet hat, die",0.38749709725379944,CWE,dewiki_20180420_300d
20,21,Ticket,6,A,für die Fahrt.,0,0.33,1,6.7,2.3,6.3,das,Ticket,"Umgehend löst der Fahrgast, der den Automaten bedient, das",0.4494580030441284,CWE,dewiki_20180420_300d
21,22,Ticket,6,B,für die Fahrt.,0,0.33,1,1.3,1.3,6.3,das,Ticket,"Umgehend löst der Fahrgast, der die Einkaufstasche abstellt, das",0.39380401372909546,CWE,dewiki_20180420_300d
22,23,Ticket,6,C,für die Fahrt.,0,0.0,1,6.7,2.3,1.2,das,Ticket,"Umgehend knotet der Fahrgast, der den Automaten bedient, das",0.46679478883743286,CWE,dewiki_20180420_300d
23,24,Ticket,6,D,für die Fahrt.,0,0.0,1,1.3,1.3,1.2,das,Ticket,"Umgehend knotet der Fahrgast, der die Einkaufstasche abstellt, das",0.41015222668647766,CWE,dewiki_20180420_300d
24,25,Sieg,7,A,mit einer Party.,0,0.5,0,6.8,4.4,6.2,den,Sieg,"Am Abend feiert der Gewinner, der den Pokal erhält, den",0.480645090341568,CWE,dewiki_20180420_300d
25,26,Sieg,7,B,mit einer Party.,0,0.75,0,1.8,2.0,6.2,den,Sieg,"Am Abend feiert der Gewinner, der das Eis isst, den",0.35180163383483887,CWE,dewiki_20180420_300d
26,27,Sieg,7,C,mit einer Party.,0,0.0,0,6.8,4.4,1.8,den,Sieg,"Am Abend knabbert der Gewinner, der den Pokal erhält, den",0.45247673988342285,CWE,dewiki_20180420_300d
27,28,Sieg,7,D,mit einer Party.,0,0.0,0,1.8,2.0,1.8,den,Sieg,"Am Abend knabbert der Gewinner, der das Eis isst, den",0.3035374879837036,CWE,dewiki_20180420_300d
28,29,Fisch,8,A,für das Abendessen.,1,0.83,1,7.0,4.9,6.9,den,Fisch,"Endlich fängt der Angler, der den Köder auswarf, den",0.5357038974761963,CWE,dewiki_20180420_300d
29,30,Fisch,8,B,für das Abendessen.,1,0.83,1,2.0,1.2,6.9,den,Fisch,"Endlich fängt der Angler, der die Zeitung las, den",0.4576544761657715,CWE,dewiki_20180420_300d
30,31,Fisch,8,C,für das Abendessen.,1,0.0,1,7.0,4.9,1.3,den,Fisch,"Endlich baut der Angler, der den Köder auswarf, den",0.504146933555603,CWE,dewiki_20180420_300d
31,32,Fisch,8,D,für das Abendessen.,1,0.0,1,2.0,1.2,1.3,den,Fisch,"Endlich baut der Angler, der die Zeitung las, den",0.4065376818180084,CWE,dewiki_20180420_300d
32,33,Unkraut,9,A,und leerte den Kompost.,0,0.83,0,6.7,3.3,6.9,das,Unkraut,"Am Nachmittag jätete der Schrebergärtner, der das Beet pflegte, das",0.4191625714302063,CWE,dewiki_20180420_300d
33,34,Unkraut,9,B,und leerte den Kompost.,0,0.67,0,3.3,1.4,6.9,das,Unkraut,"Am Nachmittag jätete der Schrebergärtner, der die Sonne genoss, das",0.3490791618824005,CWE,dewiki_20180420_300d
34,35,Unkraut,9,C,und leerte den Kompost.,0,0.0,0,6.7,3.3,1.2,das,Unkraut,"Am Nachmittag polierte der Schrebergärtner, der das Beet pflegte, das",0.40603765845298767,CWE,dewiki_20180420_300d
35,36,Unkraut,9,D,und leerte den Kompost.,0,0.0,0,3.3,1.4,1.2,das,Unkraut,"Am Nachmittag polierte der Schrebergärtner, der die Sonne genoss, das",0.3427162170410156,CWE,dewiki_20180420_300d
36,37,Klassenzimmer,10,A,und nimmt ein Stück Kreide.,1,0.75,1,6.8,3.7,5.5,das,Klassenzimmer,"Eine Weile lüftet der Lehrer, bevor er die Tafel beschreibt, das",0.39915430545806885,CWE,dewiki_20180420_300d
37,38,Klassenzimmer,10,B,und nimmt ein Stück Kreide.,1,0.75,1,1.9,2.6,5.5,das,Klassenzimmer,"Eine Weile lüftet der Lehrer, bevor er den Mantel aufhängt, das",0.38048744201660156,CWE,dewiki_20180420_300d
38,39,Klassenzimmer,10,C,und nimmt ein Stück Kreide.,1,0.0,1,6.8,3.7,4.7,das,Klassenzimmer,"Eine Weile bastelt der Lehrer, bevor er die Tafel beschreibt, das",0.403201162815094,CWE,dewiki_20180420_300d
39,40,Klassenzimmer,10,D,und nimmt ein Stück Kreide.,1,0.0,1,1.9,2.6,4.7,das,Klassenzimmer,"Eine Weile bastelt der Lehrer, bevor er den Mantel aufhängt, das",0.3846585750579834,CWE,dewiki_20180420_300d
40,41,Käse,11,A,und gibt Öl in die Pfanne.,0,0.5,1,5.2,4.6,6.4,den,Käse,"Schnell reibt der Chefkoch, während er die Nudeln kocht, den",0.540956437587738,CWE,dewiki_20180420_300d
41,42,Käse,11,B,und gibt Öl in die Pfanne.,0,0.58,1,1.7,1.2,6.4,den,Käse,"Schnell reibt der Chefkoch, während er die Nachrichten hört, den",0.37914443016052246,CWE,dewiki_20180420_300d
42,43,Käse,11,C,und gibt Öl in die Pfanne.,0,0.0,1,5.2,4.6,1.1,den,Käse,"Schnell flickt der Chefkoch, während er die Nudeln kocht, den",0.5415980815887451,CWE,dewiki_20180420_300d
43,44,Käse,11,D,und gibt Öl in die Pfanne.,0,0.0,1,1.7,1.2,1.1,den,Käse,"Schnell flickt der Chefkoch, während er die Nachrichten hört, den",0.37047678232192993,CWE,dewiki_20180420_300d
44,45,Bier,12,A,das zuvor gebraut wurde.,0,0.67,1,3.9,1.2,5.0,das,Bier,"Vorgestern probierte der Braumeister, nachdem er den Kessel ausgeschaltet hatte, das",0.4779885709285736,CWE,dewiki_20180420_300d
45,46,Bier,12,B,das zuvor gebraut wurde.,0,0.58,1,1.8,2.3,5.0,das,Bier,"Vorgestern probierte der Braumeister, nachdem er den Boden gewischt hatte, das",0.45684143900871277,CWE,dewiki_20180420_300d
46,47,Bier,12,C,das zuvor gebraut wurde.,0,0.0,1,3.9,1.2,1.1,das,Bier,"Vorgestern bemalte der Braumeister, nachdem er den Kessel ausgeschaltet hatte, das",0.502041220664978,CWE,dewiki_20180420_300d
47,48,Bier,12,D,das zuvor gebraut wurde.,0,0.0,1,1.8,2.3,1.1,das,Bier,"Vorgestern bemalte der Braumeister, nachdem er den Boden gewischt hatte, das",0.47117117047309875,CWE,dewiki_20180420_300d
48,49,Rasen,13,A,hinter der Villa.,0,0.92,1,7.0,5.6,6.8,den,Rasen,"Eine Zeit lang mähte der Gartenhelfer, nachdem er den Garten umgegraben hatte, den",0.47521892189979553,CWE,dewiki_20180420_300d
49,50,Rasen,13,B,hinter der Villa.,0,0.92,1,2.2,1.9,6.8,den,Rasen,"Eine Zeit lang mähte der Gartenhelfer, nachdem er die Garage aufgeräumt hatte, den",0.3706521987915039,CWE,dewiki_20180420_300d
50,51,Rasen,13,C,hinter der Villa.,0,0.0,1,7.0,5.6,1.4,den,Rasen,"Eine Zeit lang räucherte der Gartenhelfer, nachdem er den Garten umgegraben hatte, den",0.41776353120803833,CWE,dewiki_20180420_300d
51,52,Rasen,13,D,hinter der Villa.,0,0.0,1,2.2,1.9,1.4,den,Rasen,"Eine Zeit lang räucherte der Gartenhelfer, nachdem er die Garage aufgeräumt hatte, den",0.3095148503780365,CWE,dewiki_20180420_300d
52,53,Straße,14,A,und den Bürgersteig.,1,0.42,1,6.5,5.1,6.8,die,Straße,"Achtsam pflasterte der Bauarbeiter, der die Absperrungen umging, die",0.4353349208831787,CWE,dewiki_20180420_300d
53,54,Straße,14,B,und den Bürgersteig.,1,0.42,1,5.7,2.0,6.8,die,Straße,"Achtsam pflasterte der Bauarbeiter, der die Steine schleppte, die",0.39969563484191895,CWE,dewiki_20180420_300d
54,55,Straße,14,C,und den Bürgersteig.,1,0.08,1,6.5,5.1,2.0,die,Straße,"Achtsam salzte der Bauarbeiter, der die Absperrungen umging, die",0.40026694536209106,CWE,dewiki_20180420_300d
55,56,Straße,14,D,und den Bürgersteig.,1,0.0,1,5.7,2.0,2.0,die,Straße,"Achtsam salzte der Bauarbeiter, der die Steine schleppte, die",0.36283695697784424,CWE,dewiki_20180420_300d
56,57,Glocken,15,A,und freute sich.,0,1.0,1,6.7,1.1,7.0,die,Glocken,"Gestern läutete der Priester, nachdem er den Kirchturm erklommen hatte, die",0.5222818851470947,CWE,dewiki_20180420_300d
57,58,Glocken,15,B,und freute sich.,0,0.92,1,2.2,1.1,7.0,die,Glocken,"Gestern läutete der Priester, nachdem er die Armbanduhr ausgezogen hatte, die",0.4302312135696411,CWE,dewiki_20180420_300d
58,59,Glocken,15,C,und freute sich.,0,0.0,1,6.7,1.1,1.0,die,Glocken,"Gestern faltete der Priester, nachdem er den Kirchturm erklommen hatte, die",0.479838103055954,CWE,dewiki_20180420_300d
59,60,Glocken,15,D,und freute sich.,0,0.0,1,2.2,1.1,1.0,die,Glocken,"Gestern faltete der Priester, nachdem er die Armbanduhr ausgezogen hatte, die",0.38332679867744446,CWE,dewiki_20180420_300d
60,61,Wunde,16,A,mit fünf Stichen.,0,0.92,1,6.7,3.3,5.8,die,Wunde,"Rasch näht der Notarzt, der den Verletzten betreut, die",0.48963621258735657,CWE,dewiki_20180420_300d
61,62,Wunde,16,B,mit fünf Stichen.,0,0.92,1,3.2,1.8,5.8,die,Wunde,"Rasch näht der Notarzt, der den Ohrring trägt, die",0.4811408817768097,CWE,dewiki_20180420_300d
62,63,Wunde,16,C,mit fünf Stichen.,0,0.0,1,6.7,3.3,2.0,die,Wunde,"Rasch versteckt der Notarzt, der den Verletzten betreut, die",0.45343562960624695,CWE,dewiki_20180420_300d
63,64,Wunde,16,D,mit fünf Stichen.,0,0.0,1,3.2,1.8,2.0,die,Wunde,"Rasch versteckt der Notarzt, der den Ohrring trägt, die",0.4412733316421509,CWE,dewiki_20180420_300d
64,65,Hemd,17,A,und die Hose.,0,0.75,1,6.4,1.5,6.9,das,Hemd,"Eilig bügelt der Geschäftsmann, nachdem er das Bügelbrett aufgestellt hat, das",0.42992454767227173,CWE,dewiki_20180420_300d
65,66,Hemd,17,B,und die Hose.,0,0.67,1,1.4,1.2,6.9,das,Hemd,"Eilig bügelt der Geschäftsmann, nachdem er den Eistee ausgetrunken hat, das",0.47141095995903015,CWE,dewiki_20180420_300d
66,67,Hemd,17,C,und die Hose.,0,0.0,1,6.4,1.5,1.0,das,Hemd,"Eilig salzt der Geschäftsmann, nachdem er das Bügelbrett aufgestellt hat, das",0.4352300465106964,CWE,dewiki_20180420_300d
67,68,Hemd,17,D,und die Hose.,0,0.0,1,1.4,1.2,1.0,das,Hemd,"Eilig salzt der Geschäftsmann, nachdem er den Eistee ausgetrunken hat, das",0.46542540192604065,CWE,dewiki_20180420_300d
68,69,Auto,18,A,und übergibt es an den Kunden.,1,0.58,0,7.0,3.5,6.3,das,Auto,"Schnell repariert der KFZ-Mechatroniker, der den Motor ausgetauscht hat, das",0.4830225706100464,CWE,dewiki_20180420_300d
69,70,Auto,18,B,und übergibt es an den Kunden.,1,0.75,0,5.0,3.1,6.3,das,Auto,"Schnell repariert der KFZ-Mechatroniker, der den Urlaub gebucht hat, das",0.3888373374938965,CWE,dewiki_20180420_300d
70,71,Auto,18,C,und übergibt es an den Kunden.,1,0.0,0,7.0,3.5,1.1,das,Auto,"Schnell brät der KFZ-Mechatroniker, der den Motor ausgetauscht hat, das",0.4755377471446991,CWE,dewiki_20180420_300d
71,72,Auto,18,D,und übergibt es an den Kunden.,1,0.0,0,5.0,3.1,1.1,das,Auto,"Schnell brät der KFZ-Mechatroniker, der den Urlaub gebucht hat, das",0.3665449917316437,CWE,dewiki_20180420_300d
72,73,Teig,19,A,für das Brot.,2,1.0,1,6.9,6.9,6.6,den,Teig,"Am Morgen knetet die Bäckerin, die den Kuchen backt, den",0.6524778008460999,CWE,dewiki_20180420_300d
73,74,Teig,19,B,für das Brot.,2,1.0,1,1.5,1.0,6.6,den,Teig,"Am Morgen knetet die Bäckerin, die den Stammgast begrüßt, den",0.45049041509628296,CWE,dewiki_20180420_300d
74,75,Teig,19,C,für das Brot.,2,0.0,1,6.9,6.9,1.2,den,Teig,"Am Morgen hört die Bäckerin, die den Kuchen backt, den",0.5912892818450928,CWE,dewiki_20180420_300d
75,76,Teig,19,D,für das Brot.,2,0.0,1,1.5,1.0,1.2,den,Teig,"Am Morgen hört die Bäckerin, die den Stammgast begrüßt, den",0.36971014738082886,CWE,dewiki_20180420_300d
76,77,Steak,20,A,und die Beilagen.,0,0.67,0,4.7,2.4,6.5,das,Steak,"Am Nachmittag pfeffert der Grillmeister, bevor er die Kohle anzündet, das",0.4308863878250122,CWE,dewiki_20180420_300d
77,78,Steak,20,B,und die Beilagen.,0,0.83,0,1.4,1.1,6.5,das,Steak,"Am Nachmittag pfeffert der Grillmeister, bevor er die Mücke verscheucht, das",0.34469977021217346,CWE,dewiki_20180420_300d
78,79,Steak,20,C,und die Beilagen.,0,0.0,0,4.7,2.4,1.4,das,Steak,"Am Nachmittag druckt der Grillmeister, bevor er die Kohle anzündet, das",0.38059571385383606,CWE,dewiki_20180420_300d
79,80,Steak,20,D,und die Beilagen.,0,0.0,0,1.4,1.1,1.4,das,Steak,"Am Nachmittag druckt der Grillmeister, bevor er die Mücke verscheucht, das",0.31319883465766907,CWE,dewiki_20180420_300d
80,81,Feuer,21,A,und rennt weg.,0,0.58,0,6.6,1.5,6.8,das,Feuer,"Schnell entfacht der Brandstifter, der das Streichholz fallengelassen hat, das",0.6114624738693237,CWE,dewiki_20180420_300d
81,82,Feuer,21,B,und rennt weg.,0,1.0,0,3.3,3.0,6.8,das,Feuer,"Schnell entfacht der Brandstifter, der die Treppe hochgeklettert ist, das",0.5935653448104858,CWE,dewiki_20180420_300d
82,83,Feuer,21,C,und rennt weg.,0,0.0,0,6.6,1.5,1.6,das,Feuer,"Schnell entstaubt der Brandstifter, der das Streichholz fallengelassen hat, das",0.5547195076942444,CWE,dewiki_20180420_300d
83,84,Feuer,21,D,und rennt weg.,0,0.0,0,3.3,3.0,1.6,das,Feuer,"Schnell entstaubt der Brandstifter, der die Treppe hochgeklettert ist, das",0.5137061476707458,CWE,dewiki_20180420_300d
84,85,Haare,22,A,und holt den Föhn.,0,0.92,1,6.5,3.9,6.8,die,Haare,"Nun kämmt der Friseur, nachdem er die Kopfhaut massiert hat, die",0.6246641278266907,CWE,dewiki_20180420_300d
85,86,Haare,22,B,und holt den Föhn.,0,1.0,1,1.0,1.0,6.8,die,Haare,"Nun kämmt der Friseur, nachdem er den Cappuccino ausgetrunken hat, die",0.5151012539863586,CWE,dewiki_20180420_300d
86,87,Haare,22,C,und holt den Föhn.,0,0.17,1,6.5,3.9,1.2,die,Haare,"Nun speichert der Friseur, nachdem er die Kopfhaut massiert hat, die",0.5738765597343445,CWE,dewiki_20180420_300d
87,88,Haare,22,D,und holt den Föhn.,0,0.0,1,1.0,1.0,1.2,die,Haare,"Nun speichert der Friseur, nachdem er den Cappuccino ausgetrunken hat, die",0.45963773131370544,CWE,dewiki_20180420_300d
88,89,Bleistift,23,A,und machte sich wieder an die Arbeit.,0,1.0,1,6.0,3.3,6.7,den,Bleistift,"Flink spitzte der Zeichner, der die Karikatur entwarf, den",0.44364577531814575,CWE,dewiki_20180420_300d
89,90,Bleistift,23,B,und machte sich wieder an die Arbeit.,0,1.0,1,2.3,1.6,6.7,den,Bleistift,"Flink spitzte der Zeichner, der den Atlas öffnete, den",0.32243600487709045,CWE,dewiki_20180420_300d
90,91,Bleistift,23,C,und machte sich wieder an die Arbeit.,0,0.0,1,6.0,3.3,1.3,den,Bleistift,"Flink knotete der Zeichner, der die Karikatur entwarf, den",0.4961942732334137,CWE,dewiki_20180420_300d
91,92,Bleistift,23,D,und machte sich wieder an die Arbeit.,0,0.0,1,2.3,1.6,1.3,den,Bleistift,"Flink knotete der Zeichner, der den Atlas öffnete, den",0.3960210680961609,CWE,dewiki_20180420_300d
92,93,Patienten,24,A,gegen Tetanus.,0,0.25,0,6.7,2.0,6.5,den,Patienten,"Heute impft der Arzt, nachdem er die Spritze befüllt hat, den",0.551703691482544,CWE,dewiki_20180420_300d
93,94,Patienten,24,B,gegen Tetanus.,0,0.42,0,2.1,1.3,6.5,den,Patienten,"Heute impft der Arzt, nachdem er die Schublade geschlossen hat, den",0.48281216621398926,CWE,dewiki_20180420_300d
94,95,Patienten,24,C,gegen Tetanus.,0,0.0,0,6.7,2.0,1.5,den,Patienten,"Heute feuert der Arzt, nachdem er die Spritze befüllt hat, den",0.4962790012359619,CWE,dewiki_20180420_300d
95,96,Patienten,24,D,gegen Tetanus.,0,0.0,0,2.1,1.3,1.5,den,Patienten,"Heute feuert der Arzt, nachdem er die Schublade geschlossen hat, den",0.4110274314880371,CWE,dewiki_20180420_300d
96,97,Leiche,25,A,in der Leichenhalle.,0,0.75,1,6.6,1.5,7.0,die,Leiche,"Unverzüglich obduziert der Pathologe, nachdem er die Mordakte gelesen hat, die",0.5457808971405029,CWE,dewiki_20180420_300d
97,98,Leiche,25,B,in der Leichenhalle.,0,0.75,1,2.6,1.2,7.0,die,Leiche,"Unverzüglich obduziert der Pathologe, nachdem er das Dokument unterschrieben hat, die",0.4840570092201233,CWE,dewiki_20180420_300d
98,99,Leiche,25,C,in der Leichenhalle.,0,0.0,1,6.6,1.5,1.2,die,Leiche,"Unverzüglich pfeffert der Pathologe, nachdem er die Mordakte gelesen hat, die",0.4819590151309967,CWE,dewiki_20180420_300d
99,100,Leiche,25,D,in der Leichenhalle.,0,0.0,1,2.6,1.2,1.2,die,Leiche,"Unverzüglich pfeffert der Pathologe, nachdem er das Dokument unterschrieben hat, die",0.4094995856285095,CWE,dewiki_20180420_300d
100,101,Buch,26,A,für den Fan.,1,1.0,1,6.7,3.3,6.7,das,Buch,"Am Nachmittag signiert der Autor, der die Geschichte erfunden hat, das",0.48632755875587463,CWE,dewiki_20180420_300d
101,102,Buch,26,B,für den Fan.,1,0.92,1,1.8,1.5,6.7,das,Buch,"Am Nachmittag signiert der Autor, der den Vorhang zugezogen hat, das",0.4105212390422821,CWE,dewiki_20180420_300d
102,103,Buch,26,C,für den Fan.,1,0.0,1,6.7,3.3,1.3,das,Buch,"Am Nachmittag schluckt der Autor, der die Geschichte erfunden hat, das",0.47716373205184937,CWE,dewiki_20180420_300d
103,104,Buch,26,D,für den Fan.,1,0.0,1,1.8,1.5,1.3,das,Buch,"Am Nachmittag schluckt der Autor, der den Vorhang zugezogen hat, das",0.38992545008659363,CWE,dewiki_20180420_300d
104,105,Gäste,27,A,und überreichte ihnen die Schlüssel.,2,1.0,1,4.7,1.4,6.5,die,Gäste,"Sofort begrüßte der Hotelier, der die Koffer stapelte, die",0.5548483729362488,CWE,dewiki_20180420_300d
105,106,Gäste,27,B,und überreichte ihnen die Schlüssel.,2,0.92,1,1.4,1.6,6.5,die,Gäste,"Sofort begrüßte der Hotelier, der die Fische räucherte, die",0.5371361374855042,CWE,dewiki_20180420_300d
106,107,Gäste,27,C,und überreichte ihnen die Schlüssel.,2,0.0,1,4.7,1.4,1.9,die,Gäste,"Sofort feuerte der Hotelier, der die Koffer stapelte, die",0.5202369093894958,CWE,dewiki_20180420_300d
107,108,Gäste,27,D,und überreichte ihnen die Schlüssel.,2,0.0,1,1.4,1.6,1.9,die,Gäste,"Sofort feuerte der Hotelier, der die Fische räucherte, die",0.5123624801635742,CWE,dewiki_20180420_300d
108,109,Baum,28,A,neben der Schule.,0,0.92,1,5.9,1.3,7.0,den,Baum,"Vorsichtig fällt der Holzarbeiter, der die Säge gestartet hat, den",0.34491562843322754,CWE,dewiki_20180420_300d
