,Unnamed: 0,ItemNum,Condition,context,target,continuation,semantic_association,implementation,model
106,107,36,script-related,Frauke verliet de dierentuin. Even later fotografeerde ze een,zebra,die aan het drinken was.,0.3950746953487396,CWE,nlwiki_20180420_100d
107,108,36,script-unrelated,Frauke ging naar het stadion. Even later fotografeerde ze een,zebra,die aan het drinken was.,0.2920038402080536,CWE,nlwiki_20180420_100d
108,109,37,control,Bernd betrad de wasserette. Snel koos hij het,wasprogramma,en zette de machine aan.,0.5371290445327759,CWE,nlwiki_20180420_100d
109,110,37,script-related,Bernd verliet de wasserette. Snel koos hij het,wasprogramma,en zette de machine aan.,0.500644326210022,CWE,nlwiki_20180420_100d
110,111,37,script-unrelated,Bernd betrad de kiosk. Snel koos hij het,wasprogramma,en zette de machine aan.,0.5279076099395752,CWE,nlwiki_20180420_100d
111,112,38,control,Nicole ging naar het circus. Al snel ging ze op de,tribune,zitten en bekeek het spektakel.,0.4192451536655426,CWE,nlwiki_20180420_100d
112,113,38,script-related,Nicole verliet het circus. Al snel ging ze op de,tribune,zitten en bekeek het spektakel.,0.4205187261104584,CWE,nlwiki_20180420_100d
113,114,38,script-unrelated,Nicole ging naar het kantoor. Al snel ging ze op de,tribune,zitten en bekeek het spektakel.,0.45779651403427124,CWE,nlwiki_20180420_100d
114,115,39,control,Viktor ging naar de sauna. Na een tijdje maakte hij een,opgieting,en ging liggen.,,CWE,nlwiki_20180420_100d
115,116,39,script-related,Viktor verliet de sauna. Na een tijdje maakte hij een,opgieting,en ging liggen.,,CWE,nlwiki_20180420_100d
116,117,39,script-unrelated,Viktor ging naar het lab. Na een tijdje maakte hij een,opgieting,en ging liggen.,,CWE,nlwiki_20180420_100d
117,118,40,control,Gabi ging naar de dierenarts. Een moment later vroeg ze de,assistente,om medicijnen.,0.6263169646263123,CWE,nlwiki_20180420_100d
118,119,40,script-related,Gabi verliet de dierenarts. Een moment later vroeg ze de,assistente,om medicijnen.,0.6429094672203064,CWE,nlwiki_20180420_100d
119,120,40,script-unrelated,Gabi ging naar de kleedkamer. Een moment later vroeg ze de,assistente,om medicijnen.,0.5934587121009827,CWE,nlwiki_20180420_100d
120,121,41,control,Jakob betrad de plaats delict. Kort daarna fotografeerde hij de,bloedspatten,en was verbaasd.,0.6845431923866272,CWE,nlwiki_20180420_100d
121,122,41,script-related,Jakob verliet de plaats delict. Kort daarna fotografeerde hij de,bloedspatten,en was verbaasd.,0.6681891083717346,CWE,nlwiki_20180420_100d
122,123,41,script-unrelated,Jakob betrad het tankstation. Kort daarna fotografeerde hij de,bloedspatten,en was verbaasd.,0.6635936498641968,CWE,nlwiki_20180420_100d
123,124,42,control,Peter begon bomen te kappen. Na een tijdje gebruikte hij de,bijl,en raakte gericht de stam.,0.5963948369026184,CWE,nlwiki_20180420_100d
124,125,42,script-related,Peter stopte met bomen kappen. Na een tijdje gebruikte hij de,bijl,en raakte gericht de stam.,0.6076110005378723,CWE,nlwiki_20180420_100d
125,126,42,script-unrelated,Peter begon de koets te rijden. Na een tijdje gebruikte hij de,bijl,en raakte gericht de stam.,0.49579858779907227,CWE,nlwiki_20180420_100d
126,127,43,control,Tom begon een kampvuur. Meteen stapelde hij het,hout,en stak het aan.,0.4871857464313507,CWE,nlwiki_20180420_100d
127,128,43,script-related,Tom beëindigde het kampvuur. Meteen stapelde hij het,hout,en stak het aan.,0.4612666964530945,CWE,nlwiki_20180420_100d
128,129,43,script-unrelated,Tom begon ontbijt te maken. Meteen stapelde hij het,hout,en stak het aan.,0.48875123262405396,CWE,nlwiki_20180420_100d
129,130,44,control,Kim ging naar de kerstmarkt. Kort daarna bereikte hij de,kerstkraampjes,en snuffelde naar cadeaus.,,CWE,nlwiki_20180420_100d
130,131,44,script-related,Kim verliet de kerstmarkt. Kort daarna bereikte hij de,kerstkraampjes,en snuffelde naar cadeaus.,,CWE,nlwiki_20180420_100d
131,132,44,script-unrelated,Kim ging naar het ziekenhuis. Kort daarna bereikte hij de,kerstkraampjes,en snuffelde naar cadeaus.,,CWE,nlwiki_20180420_100d
132,133,45,control,Michael begon zijn lunch te koken. Snel sneed hij de,groenten,en gooide het in de pot.,0.5633208155632019,CWE,nlwiki_20180420_100d
133,134,45,script-related,Michael was klaar met zijn lunch koken. Snel sneed hij de,groenten,en gooide het in de pot.,0.572071373462677,CWE,nlwiki_20180420_100d
134,135,45,script-unrelated,Michael begon een taart te bakken. Snel sneed hij de,groenten,en gooide het in de pot.,0.5786636471748352,CWE,nlwiki_20180420_100d
135,136,46,control,Johan betrad het appartement. Meteen ging hij op het,bed,zitten en dacht na over de dag.,0.5976969599723816,CWE,nlwiki_20180420_100d
136,137,46,script-related,Johan verliet het appartement. Meteen ging hij op het,bed,zitten en dacht na over de dag.,0.5896205306053162,CWE,nlwiki_20180420_100d
137,138,46,script-unrelated,Johan betrad de bioscoop. Meteen ging hij op het,bed,zitten en dacht na over de dag.,0.47314849495887756,CWE,nlwiki_20180420_100d
138,139,47,control,Sabine betrad de school. Snel liep ze naar het,klaslokaal,en groette de leerlingen.,0.5286725163459778,CWE,nlwiki_20180420_100d
139,140,47,script-related,Sabine verliet de school. Snel liep ze naar het,klaslokaal,en groette de leerlingen.,0.5054113864898682,CWE,nlwiki_20180420_100d
140,141,47,script-unrelated,Sabine betrad de boerderij. Snel liep ze naar het,klaslokaal,en groette de leerlingen.,0.479292631149292,CWE,nlwiki_20180420_100d
141,142,48,control,Kevin betrad de kerk. Voorzichtig pakte hij een,kaars,en stak hem aan.,0.5053033828735352,CWE,nlwiki_20180420_100d
142,143,48,script-related,Kevin verliet de kerk. Voorzichtig pakte hij een,kaars,en stak hem aan.,0.4846813678741455,CWE,nlwiki_20180420_100d
143,144,48,script-unrelated,Kevin betrad de huisartsenpraktijk. Voorzichtig pakte hij een,kaars,en stak hem aan.,0.49735188484191895,CWE,nlwiki_20180420_100d
144,145,49,control,Susi betrad het verblijf. Nauwkeurig beoordeelde ze het,kalf,en maakte aantekeningen.,0.3529285788536072,CWE,nlwiki_20180420_100d
145,146,49,script-related,Susi verliet het verblijf. Nauwkeurig beoordeelde ze het,kalf,en maakte aantekeningen.,0.3386134207248688,CWE,nlwiki_20180420_100d
146,147,49,script-unrelated,Susi betrad de bibliotheek. Nauwkeurig beoordeelde ze het,kalf,en maakte aantekeningen.,0.31010153889656067,CWE,nlwiki_20180420_100d
147,148,50,control,Thomas betrad de kroeg. Haastig riep hij de,ober,en bestelde een biertje.,0.37478160858154297,CWE,nlwiki_20180420_100d
148,149,50,script-related,Thomas verliet de kroeg. Haastig riep hij de,ober,en bestelde een biertje.,0.3700753450393677,CWE,nlwiki_20180420_100d
149,150,50,script-unrelated,Thomas begon spaghetti te koken. Haastig riep hij de,ober,en bestelde een biertje.,0.35840892791748047,CWE,nlwiki_20180420_100d
150,151,51,control,Lea begon de muren te verven. Ze koos snel een,kwast,uit en begon te verven.,0.5492916107177734,CWE,nlwiki_20180420_100d
151,152,51,script-related,Lea was klaar met de muren verven. Ze koos snel een,kwast,uit en begon te verven.,0.558841347694397,CWE,nlwiki_20180420_100d
152,153,51,script-unrelated,Lea bereikte het theater. Ze koos snel een,kwast,uit en begon te verven.,0.418183833360672,CWE,nlwiki_20180420_100d
153,154,52,control,Peter bereikte de supermarkt. Snel kocht hij wat,groenten,om 's avonds te koken.,0.46839669346809387,CWE,nlwiki_20180420_100d
154,155,52,script-related,Peter verliet de supermarkt. Snel kocht hij wat,groenten,om 's avonds te koken.,0.45816123485565186,CWE,nlwiki_20180420_100d
155,156,52,script-unrelated,Peter bereikte het station. Snel kocht hij wat,groenten,om 's avonds te koken.,0.3706298768520355,CWE,nlwiki_20180420_100d
156,157,53,control,Lisa betrad het huis. Kort daarna checkte ze de,koelkast,en zocht iets te eten.,0.5078717470169067,CWE,nlwiki_20180420_100d
157,158,53,script-related,Lisa verliet het huis. Kort daarna checkte ze de,koelkast,en zocht iets te eten.,0.47682318091392517,CWE,nlwiki_20180420_100d
158,159,53,script-unrelated,Lisa begon in de sportschool te trainen. Kort daarna checkte ze de,koelkast,en zocht iets te eten.,0.46551239490509033,CWE,nlwiki_20180420_100d
159,160,54,control,Tim begon zijn rijles. Gejaagd drukte hij op het,gaspedaal,en reed weg.,0.5196272134780884,CWE,nlwiki_20180420_100d
160,161,54,script-related,Tim beëindigde zijn rijles. Gejaagd drukte hij op het,gaspedaal,en reed weg.,0.49684903025627136,CWE,nlwiki_20180420_100d
161,162,54,script-unrelated,Tim ging naar het vliegveld. Gejaagd drukte hij op het,gaspedaal,en reed weg.,0.437442809343338,CWE,nlwiki_20180420_100d
162,163,55,control,Maria bereikte het winkelcentrum. Meteen begroette ze de,verkoopster,en koos iets uit.,0.43564555048942566,CWE,nlwiki_20180420_100d
163,164,55,script-related,Maria verliet het winkelcentrum. Meteen begroette ze de,verkoopster,en koos iets uit.,0.49920010566711426,CWE,nlwiki_20180420_100d
164,165,55,script-unrelated,Maria bereikte het verjaardagsfeest. Meteen begroette ze de,verkoopster,en koos iets uit.,0.39466068148612976,CWE,nlwiki_20180420_100d
165,166,56,control,Lukas begon het college. Haastig begroette hij zijn,studenten,en begon.,0.5710262060165405,CWE,nlwiki_20180420_100d
166,167,56,script-related,Lukas beëindigde het college. Haastig begroette hij zijn,studenten,en begon.,0.547990083694458,CWE,nlwiki_20180420_100d
167,168,56,script-unrelated,Lukas ging naar de kapper. Haastig begroette hij zijn,studenten,en begon.,0.503235936164856,CWE,nlwiki_20180420_100d
168,169,57,control,Marie ging naar de uni. Haastig betrad ze de,collegezaal,en opende haar boek.,0.4267585575580597,CWE,nlwiki_20180420_100d
169,170,57,script-related,Marie verliet de uni. Haastig betrad ze de,collegezaal,en opende haar boek.,0.42681238055229187,CWE,nlwiki_20180420_100d
170,171,57,script-unrelated,Marie ging douchen. Haastig betrad ze de,collegezaal,en opende haar boek.,0.48271599411964417,CWE,nlwiki_20180420_100d
171,172,58,control,Thorsten begon te barbecueën. Voorzichtig plaatste hij de,aanmaakblokjes,en zocht de tang.,0.627119779586792,CWE,nlwiki_20180420_100d
172,173,58,script-related,Thorsten stopte met barbecueën. Voorzichtig plaatste hij de,aanmaakblokjes,en zocht de tang.,0.6369467377662659,CWE,nlwiki_20180420_100d
173,174,58,script-unrelated,Thorsten betrad de bloemenwinkel. Voorzichtig plaatste hij de,aanmaakblokjes,en zocht de tang.,0.5892687439918518,CWE,nlwiki_20180420_100d
174,175,59,control,Claudia betrad de dierenwinkel. Een tijdje stond ze bij de,kooi,en dacht na over de koop.,0.5805460810661316,CWE,nlwiki_20180420_100d
175,176,59,script-related,Claudia verliet de dierenwinkel. Een tijdje stond ze bij de,kooi,en dacht na over de koop.,0.5399606823921204,CWE,nlwiki_20180420_100d
176,177,59,script-unrelated,Claudia betrad de begraafplaats. Een tijdje stond ze bij de,kooi,en dacht na over de koop.,0.4598129987716675,CWE,nlwiki_20180420_100d
177,178,60,control,Jonathan ging naar de keuken. Eerst reinigde hij de,oven,en daarna de koelkast.,0.6178743839263916,CWE,nlwiki_20180420_100d
178,179,60,script-related,Jonathan verliet de keuken. Eerst reinigde hij de,oven,en daarna de koelkast.,0.6007213592529297,CWE,nlwiki_20180420_100d
179,180,60,script-unrelated,Jonathan ging de tuin in. Eerst reinigde hij de,oven,en daarna de koelkast.,0.5190011858940125,CWE,nlwiki_20180420_100d
180,181,61,control,Lara liep naar het fornuis. Snel reinigde ze de,kookplaat,en daarna de afzuigkap.,0.6897983551025391,CWE,nlwiki_20180420_100d
181,182,61,script-related,Lara liep weg van het fornuis. Snel reinigde ze de,kookplaat,en daarna de afzuigkap.,0.6471582055091858,CWE,nlwiki_20180420_100d
182,183,61,script-unrelated,Lara ging naar het museum. Snel reinigde ze de,kookplaat,en daarna de afzuigkap.,0.49422818422317505,CWE,nlwiki_20180420_100d
183,184,62,control,Roman ging naar de boekhandel. Snel zocht hij een,roman,voor zijn vrouw.,0.44368499517440796,CWE,nlwiki_20180420_100d
184,185,62,script-related,Roman verliet de boekhandel. Snel zocht hij een,roman,voor zijn vrouw.,0.43252816796302795,CWE,nlwiki_20180420_100d
185,186,62,script-unrelated,Roman ging naar de banketbakker. Snel zocht hij een,roman,voor zijn vrouw.,0.3525634706020355,CWE,nlwiki_20180420_100d
186,187,63,control,Annika ging naar de boetiek. Ze zocht een tijdje naar,laarzen,en kocht ze toen.,0.46079155802726746,CWE,nlwiki_20180420_100d
187,188,63,script-related,Annika verliet de boetiek. Ze zocht een tijdje naar,laarzen,en kocht ze toen.,0.4508506655693054,CWE,nlwiki_20180420_100d
188,189,63,script-unrelated,Annika ging naar de spa. Ze zocht een tijdje naar,laarzen,en kocht ze toen.,0.39698174595832825,CWE,nlwiki_20180420_100d
189,190,64,control,Emil betrad de apotheek. Snel kocht hij het,medicijn,en ging toen naar huis.,0.44940170645713806,CWE,nlwiki_20180420_100d
190,191,64,script-related,Emil verliet de apotheek. Snel kocht hij het,medicijn,en ging toen naar huis.,0.44044482707977295,CWE,nlwiki_20180420_100d
191,192,64,script-unrelated,Emil betrad de manege. Snel kocht hij het,medicijn,en ging toen naar huis.,0.37180671095848083,CWE,nlwiki_20180420_100d
192,193,65,control,Susanne betrad de badkamer. Direct verwijderde ze haar,make-up,en poetste haar tanden.,0.35133975744247437,CWE,nlwiki_20180420_100d
193,194,65,script-related,Susanne verliet de badkamer. Direct verwijderde ze haar,make-up,en poetste haar tanden.,0.3755325973033905,CWE,nlwiki_20180420_100d
194,195,65,script-unrelated,Susanne ging naar de veiligheidscontrole. Direct verwijderde ze haar,make-up,en poetste haar tanden.,0.3365100026130676,CWE,nlwiki_20180420_100d
195,196,66,control,Martin kwam bij de garage. Meteen vroeg hij naar,banden,voor de winter.,0.4606199264526367,CWE,nlwiki_20180420_100d
196,197,66,script-related,Martin verliet de garage. Meteen vroeg hij naar,banden,voor de winter.,0.4692775309085846,CWE,nlwiki_20180420_100d
197,198,66,script-unrelated,Martin kwam bij de hotelreceptie. Meteen vroeg hij naar,banden,voor de winter.,0.4176443815231323,CWE,nlwiki_20180420_100d
198,199,67,control,Jutta ging naar het postkantoor. Meteen kreeg ze het,pakket,waarop ze had gewacht.,0.43596452474594116,CWE,nlwiki_20180420_100d
199,200,67,script-related,Jutta verliet het postkantoor. Meteen kreeg ze het,pakket,waarop ze had gewacht.,0.41120269894599915,CWE,nlwiki_20180420_100d
200,201,67,script-unrelated,Jutta ging naar de tandarts. Meteen kreeg ze het,pakket,waarop ze had gewacht.,0.37083593010902405,CWE,nlwiki_20180420_100d
201,202,68,control,Jens ging naar de douane. Snel toonde hij zijn,formulier,en keek de beambte aan.,0.44840672612190247,CWE,nlwiki_20180420_100d
202,203,68,script-related,Jens verliet de douane. Snel toonde hij zijn,formulier,en keek de beambte aan.,0.422981858253479,CWE,nlwiki_20180420_100d
203,204,68,script-unrelated,Jens begon te pokeren. Snel toonde hij zijn,formulier,en keek de beambte aan.,0.38432183861732483,CWE,nlwiki_20180420_100d
204,205,69,control,Elena begon te tekenen. Meteen pakte ze het,potlood,en tekende een bloem.,0.45421791076660156,CWE,nlwiki_20180420_100d
205,206,69,script-related,Elena stopte met tekenen. Meteen pakte ze het,potlood,en tekende een bloem.,0.4459371268749237,CWE,nlwiki_20180420_100d
206,207,69,script-unrelated,Elena begon de vakantie. Meteen pakte ze het,potlood,en tekende een bloem.,0.37160417437553406,CWE,nlwiki_20180420_100d
207,208,70,control,Bruno begon zijn filmavond. Snel haalde hij de,popcorn,uit de keuken.,0.5077586770057678,CWE,nlwiki_20180420_100d
208,209,70,script-related,Bruno beëindigde zijn filmavond. Snel haalde hij de,popcorn,uit de keuken.,0.43676963448524475,CWE,nlwiki_20180420_100d
209,210,70,script-unrelated,Bruno betrad het gemeentehuis. Snel haalde hij de,popcorn,uit de keuken.,0.44037315249443054,CWE,nlwiki_20180420_100d
210,211,71,control,Jana betrad het tuincentrum. Na een tijdje vroeg ze om een,palmboom,voor het balkon.,0.43856143951416016,CWE,nlwiki_20180420_100d
211,212,71,script-related,Jana verliet het tuincentrum. Na een tijdje vroeg ze om een,palmboom,voor het balkon.,0.3821818232536316,CWE,nlwiki_20180420_100d
212,213,71,script-unrelated,Jana ging naar de kermis. Na een tijdje vroeg ze om een,palmboom,voor het balkon.,0.39767736196517944,CWE,nlwiki_20180420_100d
213,214,72,control,Nico ging naar de pizzeria. Hij greep meteen de,menukaart,en bestelde een margherita.,0.4313126504421234,CWE,nlwiki_20180420_100d
214,215,72,script-related,Nico verliet de pizzeria. Hij greep meteen de,menukaart,en bestelde een margherita.,0.4014923572540283,CWE,nlwiki_20180420_100d
215,216,72,script-unrelated,Nico ging wandelen. Hij greep meteen de,menukaart,en bestelde een margherita.,0.3738618493080139,CWE,nlwiki_20180420_100d
216,217,73,control,Beate ging zwemmen. Snel controleerde ze het,bassin,en zwom weg.,0.4052652418613434,CWE,nlwiki_20180420_100d
217,218,73,script-related,Beate kwam terug van het zwemmen. Snel controleerde ze het,bassin,en zwom weg.,0.4175063967704773,CWE,nlwiki_20180420_100d
218,219,73,script-unrelated,Beate ging met de taxi. Snel controleerde ze het,bassin,en zwom weg.,0.35299384593963623,CWE,nlwiki_20180420_100d
219,220,74,control,Hubert nam een vliegtuig. Vol enthousiasme genoot hij van de,hoogte,want hij hield van vliegen.,0.41387292742729187,CWE,nlwiki_20180420_100d
220,221,74,script-related,Hubert verliet het vliegtuig. Vol enthousiasme genoot hij van de,hoogte,want hij hield van vliegen.,0.3885165750980377,CWE,nlwiki_20180420_100d
221,222,74,script-unrelated,Hubert begon te baden. Vol enthousiasme genoot hij van de,hoogte,want hij hield van vliegen.,0.3148777484893799,CWE,nlwiki_20180420_100d
222,223,75,control,Jenni begon de les. Direct opende ze het,schoolbord,en begon te schrijven.,0.4307580888271332,CWE,nlwiki_20180420_100d
